text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
5,5,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
5,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
8,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
3,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
4,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
<,6,NewTXMI7,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
"0
0",6,TeXGyreTermesX-Regular,,3,1
.,6,NewTXMI7,,1,1
9,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
8,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
8,5,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
3,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
6,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
9,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
8,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
4,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
3,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
94,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
23,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
75,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
100,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
63,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
09,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
08,5,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
73,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
22,5,TeXGyreTermesX-Regular,,2,2
211,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
49,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
43,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
07,5,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
88,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
84,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
07,5,TeXGyreTermesX-Regular,,2,2
97,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
18,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
22,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
19,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
88,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
05,5,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
88,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
22,5,TeXGyreTermesX-Regular,,2,2
88,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
05,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
04,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
88,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
54,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
22,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
09,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
29,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
93,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
03,5,TeXGyreTermesX-Regular,,2,2
74,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
17,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
24,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
17,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
21,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
22,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
9,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
05,5,TeXGyreTermesX-Regular,,2,2
52,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
13,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
19,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
05,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
13,5,TeXGyreTermesX-Regular,,2,2
185,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
115,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
53,5,TeXGyreTermesX-Regular,,2,2
★,6,NewTXMI7,,1,1
113,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
54,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
28,5,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
247,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
780,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
218,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
"247
355",6,TeXGyreTermesX-Regular,,7,3
+,5,txsys,,1,1
473,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
133,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
05,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
54,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
43,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
88,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
05,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
36,5,TeXGyreTermesX-Regular,,2,2
135,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
39,5,TeXGyreTermesX-Regular,,2,2
★,6,NewTXMI7,,1,1
63,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
35,5,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
58,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
54,5,TeXGyreTermesX-Regular,,2,2
109,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
80,5,TeXGyreTermesX-Regular,,2,2
41,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
24,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
43,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
24,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
34,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
95,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
35,5,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
04,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
92,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
59,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
14,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
31,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
14,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
17,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
08,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
65,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
41,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
98,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
08,5,TeXGyreTermesX-Regular,,2,2
67,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
18,5,TeXGyreTermesX-Regular,,2,2
44,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
17,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
35,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
18,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
83,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
33,5,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
17,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
63,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
60,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
29,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
9,5,TeXGyreTermesX-Regular,,1,1
−,5,txsys,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
64,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
32,5,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
11,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
85,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
34,5,TeXGyreTermesX-Regular,,2,2
72,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
17,5,TeXGyreTermesX-Regular,,2,2
★,6,NewTXMI7,,1,1
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
28,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
11,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
27,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
07,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
81,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
41,5,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
98,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
08,5,TeXGyreTermesX-Regular,,2,2
★,6,NewTXMI7,,1,1
81,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
24,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
35,5,TeXGyreTermesX-Regular,,2,2
115,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
41,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
34,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
27,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
39,5,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
06,5,TeXGyreTermesX-Regular,,2,2
90,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
25,5,TeXGyreTermesX-Regular,,2,2
58,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
14,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
0,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
34,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
14,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
16,5,TeXGyreTermesX-Regular,,2,2
SWIFT J2127.4+5654,5,TeXGyreTermesX-Regular,,18,18
NGC 3227,5,TeXGyreTermesX-Regular,,8,8
248,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
254,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
87,5,TeXGyreTermesX-Regular,,2,2
126,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
68,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
34,5,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
280,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
1000,6,TeXGyreTermesX-Regular,,4,4
>,6,NewTXMI7,,1,1
260,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
680,6,TeXGyreTermesX-Regular,,3,3
>,6,NewTXMI7,,1,1
350,6,TeXGyreTermesX-Regular,,3,3
71,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
18,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
12,5,TeXGyreTermesX-Regular,,2,2
135,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
146,5,TeXGyreTermesX-Regular,,3,3
−,5,txsys,,1,1
48,5,TeXGyreTermesX-Regular,,2,2
117,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
45,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
26,5,TeXGyreTermesX-Regular,,2,2
76,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
25,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
69,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
85,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
23,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
15,5,TeXGyreTermesX-Regular,,2,2
97,6,TeXGyreTermesX-Regular,,2,2
+,5,txsys,,1,1
36,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
21,5,TeXGyreTermesX-Regular,,2,2
113,6,TeXGyreTermesX-Regular,,3,3
+,5,txsys,,1,1
42,5,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
25,5,TeXGyreTermesX-Regular,,2,2
1.05,5,TeXGyreTermesX-Regular,,4,4
0.95,5,TeXGyreTermesX-Regular,,4,4
1.15,5,TeXGyreTermesX-Regular,,4,4
1.03,5,TeXGyreTermesX-Regular,,4,4
0.97,5,TeXGyreTermesX-Regular,,4,4
0.92,5,TeXGyreTermesX-Regular,,4,4
1.01,5,TeXGyreTermesX-Regular,,4,4
1.01,5,TeXGyreTermesX-Regular,,4,4
0.97,5,TeXGyreTermesX-Regular,,4,4
1.02,5,TeXGyreTermesX-Regular,,4,4
0.96,5,TeXGyreTermesX-Regular,,4,4
1.07,5,TeXGyreTermesX-Regular,,4,4
0.94,5,TeXGyreTermesX-Regular,,4,4
0.95,5,TeXGyreTermesX-Regular,,4,4
1.05,5,TeXGyreTermesX-Regular,,4,4
1.05,5,TeXGyreTermesX-Regular,,4,4
0.96,5,TeXGyreTermesX-Regular,,4,4
1.16,5,TeXGyreTermesX-Regular,,4,4
1.02,5,TeXGyreTermesX-Regular,,4,4
0.99,5,TeXGyreTermesX-Regular,,4,4
0.93,5,TeXGyreTermesX-Regular,,4,4
1.01,5,TeXGyreTermesX-Regular,,4,4
