text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"OB
B2
B0
B2V
B2",9,NimbusRomNo9L-Regu,,15,3
Notes.,8,NimbusRomNo9L-Medi,,6,6
Column (1) is the star name given in Ski,8,NimbusRomNo9L-Regu,,40,40
ﬀ,8,rtxr,,1,1
(2014); Column (2) lists the,8,NimbusRomNo9L-Regu,,28,28
Gaia,8,NimbusRomNo9L-ReguItal,,4,4
"EDR3 ID of the matched source; Columns (3) and (4) are
the right ascension (RA) and declination (Dec) given by",8,NimbusRomNo9L-Regu,,110,55
Gaia,8,NimbusRomNo9L-ReguItal,,4,4
"EDR3, and the reference epoch is J2016.0; Column (5) is the",8,NimbusRomNo9L-Regu,,59,59
Gaia,8,NimbusRomNo9L-ReguItal,,4,4
"parallax and its
1",8,NimbusRomNo9L-Regu,,18,16
σ,8,rtxmi,,1,1
uncertainty; Columns (6) and (7) list the proper motions in the eastward (,8,NimbusRomNo9L-Regu,,74,74
µ,8,rtxmi,,1,1
x,5,NimbusRomNo9L-ReguItal,,1,1
=,8,rtxr,,1,1
µ,8,rtxmi,,1,1
α,5,rtxmi,,1,1
cos,8,NimbusRomNo9L-Regu,,3,3
δ,8,rtxmi,,1,1
) and northward (,8,NimbusRomNo9L-Regu,,17,17
µ,8,rtxmi,,1,1
y,5,NimbusRomNo9L-ReguItal,,1,1
=,8,rtxr,,1,1
µ,8,rtxmi,,1,1
δ,5,rtxmi,,1,1
") directions, respectively, also
given are their 1",8,NimbusRomNo9L-Regu,,50,32
σ,8,rtxmi,,1,1
uncertainties; Column (8) is the spectral type derived from Ski,8,NimbusRomNo9L-Regu,,63,63
ﬀ,8,rtxr,,1,1
(2014). The full table is available at the CDS.,8,NimbusRomNo9L-Regu,,47,47
Fig. 1.,8,NimbusRomNo9L-Medi,,7,7
"Locations of the O–B2 stars (red dots,",8,NimbusRomNo9L-Regu,,38,38
Left,8,NimbusRomNo9L-ReguItal,,4,4
") and O–B0 stars (red dots,",8,NimbusRomNo9L-Regu,,27,27
Right,8,NimbusRomNo9L-ReguItal,,5,5
") projected onto the Galactic plane, together with their 1",8,NimbusRomNo9L-Regu,,58,58
σ,8,rtxmi,,1,1
"distance uncertainties. The Sun (Sun symbol) is at (0, 8.15) kpc. Only the stars with formal parallax uncertainties better than 10% are shown. The
solid and dashed curved lines denote the arm center and widths (enclose 90% of the masers) ﬁtted by Reid et al. (2019) from their parallax data
of VLBI masers. The Perseus Arm (black), the Local Arm (blue), the Sagittarius-Carina Arm (magenta), the Scutum-Centaurus Arm (dark cyan),
and two spur-like structures (white) are indicated with di",8,NimbusRomNo9L-Regu,,488,146
ﬀ,8,rtxr,,1,1
erent colors. Straight dashed lines (gray) denote the Galactic longitudes.,8,NimbusRomNo9L-Regu,,74,74
"In short, the O-type stars tend to clump together and some",9,NimbusRomNo9L-Regu,,58,58
"of them are frequently found between the major spiral arms, in-
dicating that recent star formation does occur in the inter arm
regions and",9,NimbusRomNo9L-Regu,,139,63
/,9,rtxr,,1,1
"or some of them have migrated far away from their
birthplaces. The nearby spiral pattern, on the whole, is similar
from both VLBI and",9,NimbusRomNo9L-Regu,,133,64
Gaia,9,NimbusRomNo9L-ReguItal,,4,4
"parallax measurements in the range
of 0",9,NimbusRomNo9L-Regu,,39,34
◦,6,txsy,,1,1
<,9,rtxmi,,1,1
l,9,NimbusRomNo9L-ReguItal,,1,1
<,9,rtxmi,,1,1
240,9,NimbusRomNo9L-Regu,,3,3
◦,6,txsy,,1,1
". Meanwhile, as shown in Fig.3, the distribu-
tions of O-type stars in the Galactic latitude almost resemble the
VLBI masers, indicating that the O-type stars indeed trace the
spiral arms similar to the masers. In Fig.3, to assign the O-type
stars to the nearby spiral arms, we adopted the best-ﬁtted arm
center and arm widths (enclose 90% of the VLBI maser sources)
from Reid et al. (2019).",9,NimbusRomNo9L-Regu,,391,66
4. Conclusions,10,NimbusSanL-Bold,,14,14
"The VLBI parallax measurements of masers have nicely traced
the Galactic spiral structure in the ﬁrst, second, and third Galac-
tic quadrants. While there is still a lack of maser data in about
two-thirds of the entire Galactic disk, especially for the fourth
quadrant. The OB stars with accurate",9,NimbusRomNo9L-Regu,,296,67
Gaia,9,NimbusRomNo9L-ReguItal,,4,4
"parallaxes can den-
sify and extend the current picture, in particular in the Galaxy
area within",9,NimbusRomNo9L-Regu,,96,64
≈,9,txsy,,1,1
"5 kpc of the Sun. In this work, with the compiled
O-type stars, the Perseus Arm, the Local Arm, the Sagittarius-
Carina Arm, and the Scutum-Centaurus Arm are extended to the
third or even fourth Galactic quadrants with high conﬁdence,",9,NimbusRomNo9L-Regu,,234,62
"where the maser data are still rare. The O-type stars tend to
clump together, largely as a result of the state of their ances-
tors, the giant molecular clouds, indicating that the Milky Way
presents a discrete or uneven spiral structure. The ubiquitousness",9,NimbusRomNo9L-Regu,,257,66
"Article number, page 3 of 4",8,NimbusRomNo9L-Regu,,27,27
"5

0

5























X (kpc)

0

5

10",5,DejaVuSans,,48,7
15,5,DejaVuSans,,2,2
Y,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
k,3,DejaVuSans,,1,1
p,3,DejaVuSans,,1,1
c,2,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
"0

30

60

90

120

150

180

210

240

270

300

330",4,DejaVuSans,,53,3
"5

0

5























X (kpc)

0

5

10",5,DejaVuSans,,48,7
15,5,DejaVuSans,,2,2
Y,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
k,3,DejaVuSans,,1,1
p,3,DejaVuSans,,1,1
c,2,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
"0

30

60

90

120

150

180

210

240

270

300

330",4,DejaVuSans,,53,3
A,8,NimbusRomNo9L-Regu-Slant_167,,1,1
&,8,rtxr-Slant_167,,1,1
A proofs:,8,NimbusRomNo9L-Regu-Slant_167,,9,9
manuscript no. Gaia_OB_stars,8,NimbusRomNo9L-Regu,,28,28
Fig. 2.,8,NimbusRomNo9L-Medi,,7,7
Locations of the O-type stars in,8,NimbusRomNo9L-Regu,,32,32
Gaia,8,NimbusRomNo9L-ReguItal,,4,4
"EDR3 (red dots) and the masers (triangles) from Reid et al. (2019). The formal parallax uncertainties
of the O-type stars shown here are better than 10%. See the caption of Fig. 1 for more details.",8,NimbusRomNo9L-Regu,,197,101
Fig. 3.,8,NimbusRomNo9L-Medi,,7,7
Galactic distribution of the O-type stars from,8,NimbusRomNo9L-Regu,,46,46
Gaia,8,NimbusRomNo9L-ReguItal,,4,4
"EDR3 (dots) and the VLBI masers (crosses, Reid et al. 2019). Only the O-type stars
with parallax uncertainties",8,NimbusRomNo9L-Regu,,110,82
<,8,rtxmi,,1,1
"10% are shown. Sources located in the Perseus Arm (black), the Local Arm (blue), and the Sagittarius-Carina Arm
(magenta) are indicated by di",8,NimbusRomNo9L-Regu,,141,111
ﬀ,8,rtxr,,1,1
erent colors.,8,NimbusRomNo9L-Regu,,13,13
of spurs traced by O-type stars also indicate that our Galaxy may,9,NimbusRomNo9L-Regu,,65,65
not have a pure grand design morphology.,9,NimbusRomNo9L-Regu,,40,40
Acknowledgements.,7,NimbusRomNo9L-ReguItal,,17,17
"This work was sponsored by the MOST under grant No.
2017YFA0402701. This work was funded by the NSFC Grands 11933011,
11873019 and 11673066, 11988101 and the Key Laboratory for Radio Astron-
omy. L.G.H thanks the support from the Youth Innovation Promotion Associa-
tion CAS. This work has made use of data from the European Space Agency
(ESA) mission",7,NimbusRomNo9L-Regu,,351,74
Gaia,7,NimbusRomNo9L-ReguItal,,4,4
(,7,NimbusRomNo9L-Regu,,1,1
https://www.cosmos.esa.int/gaia,7,t1xtt,,31,31
"), processed by
the",7,NimbusRomNo9L-Regu,,19,15
Gaia,7,NimbusRomNo9L-ReguItal,,4,4
"Data Processing and Analysis Consortium (DPAC,",7,NimbusRomNo9L-Regu,,46,46
"https://www.
cosmos.esa.int/web/gaia/dpac/consortium",7,t1xtt,,52,39
"). Funding for the DPAC has
been provided by national institutions, in particular the institutions participating
in the",7,NimbusRomNo9L-Regu,,119,84
Gaia,7,NimbusRomNo9L-ReguItal,,4,4
Multilateral Agreement.,7,NimbusRomNo9L-Regu,,23,23
References,10,NimbusSanL-Bold,,10,10
"Bok, B. J. 1959, The Observatory, 79, 58
Christiansen, W. N., & Hindman, J. V. 1952, Australian Journal of Scientiﬁc",7,NimbusRomNo9L-Regu,,116,75
"Research A Physical Sciences, 5, 437",7,NimbusRomNo9L-Regu,,36,36
"Article number, page 4 of 4",8,NimbusRomNo9L-Regu,,27,27
"Dame, T. M., Hartmann, D., & Thaddeus, P. 2001, ApJ, 547, 792",7,NimbusRomNo9L-Regu,,61,61
Gaia,7,NimbusRomNo9L-ReguItal,,4,4
"Collaboration (Prusti, T., et al.) 2016, A&A, 595, A1",7,NimbusRomNo9L-Regu,,53,53
Gaia,7,NimbusRomNo9L-ReguItal,,4,4
"Collaboration (Brown, A. G. A., et al.) 2020, arXiv: 2012.01533v
Georgelin, Y. M., & Georgelin, Y. P. 1976, A&A, 49, 57
Hou, L.G., & Han, J.L. 2014, A&A, 569, A125
Kerr, F. J., Hindman, J. V., & Carpenter, M. S. 1957, Nature, 180, 677
Morgan, W. W., Sharpless, S., & Osterbrock, D. 1952, AJ, 57, 3
Morgan, W. W., Whitford, A. E., & Code, A. D. 1953, ApJ, 118, 318
Oort, J. H., Kerr, F. J., & Westerhout, G. 1958, MNRAS, 118, 379
Reid, M. J., Menten, K. M., Brunthaler, A., et al. 2019, ApJ, 885, 131
Russeil, D. 2003, A&A, 397, 133
Sanna, A., Reid, M. J., Dame, T. M., Menten, K. M. & Brunthaler, A. 2017,",7,NimbusRomNo9L-Regu,,605,73
"Science,",7,NimbusRomNo9L-ReguItal,,8,8
"358, 227",7,NimbusRomNo9L-Regu,,8,8
"Shen, J., Zheng, X. W. 2020, RAA, 20, 159
Ski",7,NimbusRomNo9L-Regu,,45,41
ﬀ,7,rtxr,,1,1
", B. A. 2014, VizieR Online Data Catalog, B",7,NimbusRomNo9L-Regu,,43,43
/,7,rtxr,,1,1
"mk
Sun, Y., Yang, J., Xu, Y., et al. 2019, ApJS, 246, 7
van de Hulst, H. C., Muller, C. A., & Oort, J. H. 1954, Bull. Astron. Inst. Nether-",7,NimbusRomNo9L-Regu,,139,83
"lands, 12, 117",7,NimbusRomNo9L-Regu,,14,14
"Westerhout, G. 1957, Bull. Astron. Inst. Netherlands, 13, 201
Xu, Y., Reid, M. J., Zheng, X. W., & Menten, K. M. 2006, Science, 311, 54
Xu, Y., Hou, L. G. Wu, Y. W. 2018a, RAA, 18, 146
Xu, Y., Bian, S. B., Reid, M. J., et al. 2018b, A&A, 616, L15",7,NimbusRomNo9L-Regu,,246,73
"5

0

5",6,DejaVuSans,,7,1
"X (kpc)

0

5

10

15",6,DejaVuSans,,21,7
Y,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
k,3,DejaVuSans,,1,1
p,3,DejaVuSans,,1,1
c,3,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
"0

30

60

90

120

150

180

210

240

270

300

330",5,DejaVuSans,,53,3
d,4,DejaVuSans-Oblique,,1,1
unc,2,DejaVuSans-Oblique,,3,3
N S F,4,TimesNewRomanPSMT,,5,5
d,4,DejaVuSans-Oblique,,1,1
unc,2,DejaVuSans-Oblique,,3,3
N S F,4,TimesNewRomanPSMT,,5,5
d,4,DejaVuSans-Oblique,,1,1
unc,2,DejaVuSans-Oblique,,3,3
!      N S F,4,TimesNewRomanPSMT,,12,12
/ R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V / R F D O 6 F X W X P  &H Q W D X U X V 6 D J L W W D U L X V  &D U L Q D 3 H U V H X V,6,TimesNewRomanPSMT,,1055,1055
"0

50

100

150

200

250

300

350Galactic Longitude (Deg)

15

10

5

0

5

10

15",6,DejaVuSans,,84,27
G,5,DejaVuSans,,1,1
a,4,DejaVuSans,,1,1
l,1,DejaVuSans,,1,1
a,4,DejaVuSans,,1,1
c,3,DejaVuSans,,1,1
t,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
c,3,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
L,3,DejaVuSans,,1,1
a,4,DejaVuSans,,1,1
t,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
t,2,DejaVuSans,,1,1
u,4,DejaVuSans,,1,1
d,4,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
,2,DejaVuSans,,0,0
(,2,DejaVuSans,,1,1
D,5,DejaVuSans,,1,1
e,4,DejaVuSans,,1,1
g,4,DejaVuSans,,1,1
),2,DejaVuSans,,1,1
"Sagittarius
Local
Perseus",5,DejaVuSans,,25,11
