text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"i
l",2,Palatino-Roman,,3,1
a,4,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
N,7,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
,2,Palatino-Roman,,0,0
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
n,5,Palatino-Roman,,1,1
e,4,Palatino-Roman,,1,1
D,6,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
g,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
H,7,Palatino-Roman,,1,1
d,5,Palatino-Roman,,1,1
e,4,Palatino-Roman,,1,1
z,4,Palatino-Roman,,1,1
"i
l",2,Palatino-Roman,,3,1
a,4,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
N,7,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
0.0,8,Palatino-Roman,,3,3
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
0.0,8,Palatino-Roman,,3,3
Low,11,TeXGyreTermesX-Italic,,3,3
−,11,txsys,,1,1
𝑧,11,NewTXMI,,1,1
C,11,TeXGyreTermesX-Italic,,1,1
iii,11,TeXGyreTermesX-Regular,,3,3
absorbers,11,TeXGyreTermesX-Italic,,9,9
5,11,TeXGyreTermesX-Regular,,1,1
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
"i
l
i",2,Palatino-Roman,,5,1
b,4,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
b,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
P,5,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
e,4,Palatino-Roman,,1,1
v,4,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
l,2,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
C,6,Palatino-Roman,,1,1
0.0,8,Palatino-Roman,,3,3
1,8,Palatino-Roman,,1,1
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
0.0,8,Palatino-Roman,,3,3
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
"i
l
i",2,Palatino-Roman,,5,1
b,4,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
b,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
P,5,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
e,4,Palatino-Roman,,1,1
v,4,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
l,2,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
C,6,Palatino-Roman,,1,1
"Low−z
High−z",8,Palatino-Roman,,12,6
(b),18,Palatino-Roman,,3,3
Low−z,8,Palatino-Roman,,5,5
High−z,8,Palatino-Roman,,6,6
(d),18,Palatino-Roman,,3,3
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
0.0,8,Palatino-Roman,,3,3
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
"i
l
i",2,Palatino-Roman,,5,1
b,4,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
b,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
P,5,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
e,4,Palatino-Roman,,1,1
v,4,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
l,2,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
C,6,Palatino-Roman,,1,1
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
"i
l
i",2,Palatino-Roman,,5,1
b,4,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
b,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
P,5,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
e,4,Palatino-Roman,,1,1
v,4,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
l,2,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
u,5,Palatino-Roman,,1,1
C,6,Palatino-Roman,,1,1
0.0,8,Palatino-Roman,,3,3
5,8,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
n,5,Palatino-Roman,,1,1
e,4,Palatino-Roman,,1,1
D,6,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
g,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
H,7,Palatino-Roman,,1,1
d,5,Palatino-Roman,,1,1
e,4,Palatino-Roman,,1,1
z,4,Palatino-Roman,,1,1
"i
l",2,Palatino-Roman,,3,1
a,4,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
N,7,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
,2,Palatino-Roman,,0,0
y,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
n,5,Palatino-Roman,,1,1
e,4,Palatino-Roman,,1,1
D,6,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
a,4,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
g,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
t,2,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
i,2,Palatino-Roman,,1,1
H,7,Palatino-Roman,,1,1
d,5,Palatino-Roman,,1,1
e,4,Palatino-Roman,,1,1
z,4,Palatino-Roman,,1,1
"i
l",2,Palatino-Roman,,3,1
a,4,Palatino-Roman,,1,1
m,7,Palatino-Roman,,1,1
r,3,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
N,7,Palatino-Roman,,1,1
,2,Palatino-Roman,,0,0
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
0.0,8,Palatino-Roman,,3,3
1.0,8,Palatino-Roman,,3,3
0.8,8,Palatino-Roman,,3,3
0.6,8,Palatino-Roman,,3,3
0.4,8,Palatino-Roman,,3,3
0.2,8,Palatino-Roman,,3,3
0.0,8,Palatino-Roman,,3,3
−4.5,8,Palatino-Roman,,4,4
−4.0,8,Palatino-Roman,,4,4
"−3.5
−3.0
Log n",8,Palatino-Roman,,15,5
H,5,Palatino-Roman,,1,1
(cm,8,Palatino-Roman,,3,3
−3,5,Palatino-Roman,,2,2
),8,Palatino-Roman,,1,1
−2.5,8,Palatino-Roman,,4,4
−2.0,8,Palatino-Roman,,4,4
−1.5,8,Palatino-Roman,,4,4
−3,8,Palatino-Roman,,2,2
−2,8,Palatino-Roman,,2,2
"−1
[C/H]",8,Palatino-Roman,,8,5
0,8,Palatino-Roman,,1,1
1,8,Palatino-Roman,,1,1
2,8,Palatino-Roman,,1,1
4,8,Palatino-Roman,,1,1
"3
Log",8,Palatino-Roman,,5,3
∆,8,Symbol,,1,1
−3,8,Palatino-Roman,,2,2
−2,8,Palatino-Roman,,2,2
"−1
0
Log L (kpc)",8,Palatino-Roman,,16,11
1,8,Palatino-Roman,,1,1
2,8,Palatino-Roman,,1,1
Figure 2.,7,TeXGyreTermesX-Bold,,9,9
Normalized histogram density (NHD) and cumulative probability distribution (CPD) of derived parameters (,7,TeXGyreTermesX-Regular,,104,104
𝑛,7,NewTXMI7,,1,1
H,6,TeXGyreTermesX-Regular,,1,1
",",7,TeXGyreTermesX-Regular,,1,1
[,7,txsys,,1,1
𝐶,7,NewTXMI7,,1,1
/,7,txsys,,1,1
𝐻,7,NewTXMI7,,1,1
],7,txsys,,1,1
",",7,TeXGyreTermesX-Regular,,1,1
Δ,7,txmiaX,,1,1
", and L) of the low",7,TeXGyreTermesX-Regular,,19,19
−,7,txsys,,1,1
𝑧,7,NewTXMI7,,1,1
C,7,TeXGyreTermesX-Regular,,1,1
iii,7,TeXGyreTermesX-Regular,,3,3
absorption systems obtained using our PI models with the ﬁducial KS19 UVB. We also show the NHD and CPD of derived parameters for high,7,TeXGyreTermesX-Regular,,134,134
−,7,txsys,,1,1
𝑧,7,NewTXMI7,,1,1
C,7,TeXGyreTermesX-Regular,,1,1
iii,7,TeXGyreTermesX-Regular,,3,3
"system-wide analysed data, S3 (for details of the samples, see M19). We have used red colour for the data analysed in this paper and blue for high",7,TeXGyreTermesX-Regular,,146,146
−,7,txsys,,1,1
𝑧,7,NewTXMI7,,1,1
sample,7,TeXGyreTermesX-Regular,,6,6
S3 from,7,TeXGyreTermesX-Regular,,7,7
"M19, respectively.",7,TeXGyreTermesX-Regular,,18,18
the high,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"sample (S3) from M19 in panel (a) of Fig. 2 in
blue colour. Since we are using total integrated column densities
for low",8,TeXGyreTermesX-Regular,,120,65
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"absorbers, the appropriate comparison will be with
the system-wide analysed sample S3 rather than component-wise
analysed sample S1",8,TeXGyreTermesX-Regular,,131,61
+,8,txsys,,1,1
"S2 of M19. As seen in the ﬁgure, the peaks of
the",8,TeXGyreTermesX-Regular,,49,45
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
distribution show a signiﬁcant diﬀerence between low,8,TeXGyreTermesX-Regular,,52,52
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"and
high",8,TeXGyreTermesX-Regular,,8,4
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
samples. We perform z-test on the,8,TeXGyreTermesX-Regular,,33,33
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
"distribution of
the low",8,TeXGyreTermesX-Regular,,23,15
−,8,txsys,,1,1
and high,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
"samples and ﬁnd that the null hypothesis of the
two samples being same is rejected with a negligibly small p-value.
This clearly indicates either a redshift evolution of",8,TeXGyreTermesX-Regular,,169,67
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
between the,8,TeXGyreTermesX-Regular,,11,11
"two samples or diﬀerent biases in the way the two samples are
constructed. The median",8,TeXGyreTermesX-Regular,,85,61
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
of the low,8,TeXGyreTermesX-Regular,,10,10
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"sample is 0.6 dex
higher than the high",8,TeXGyreTermesX-Regular,,38,20
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
systems (S3) in M19. The CPD of,8,TeXGyreTermesX-Regular,,31,31
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
distributions for the low,8,TeXGyreTermesX-Regular,,25,25
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
"sample is also signiﬁcantly diﬀerent
when compared to the high",8,TeXGyreTermesX-Regular,,62,36
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
sample S3 of M19.,8,TeXGyreTermesX-Regular,,17,17
C-abundance [,8,TeXGyreTermesX-Bold,,13,13
C/H,8,TeXGyreTermesX-Italic,,3,3
]:,8,TeXGyreTermesX-Bold,,2,2
The C-abundance [,8,TeXGyreTermesX-Regular,,17,17
C/H,8,TeXGyreTermesX-Italic,,3,3
"] of each absorption
system is obtained by matching the individual column densities of
C ions (C",8,TeXGyreTermesX-Regular,,96,65
ii,8,TeXGyreTermesX-Regular,,2,2
and C,8,TeXGyreTermesX-Regular,,5,5
iii,8,TeXGyreTermesX-Regular,,3,3
") with the model predicted column densities
at a ﬁxed density. However, we have only nine systems",8,TeXGyreTermesX-Regular,,97,53
(,8,txsys,,1,1
𝑆 𝐴,8,NewTXMI,,3,3
1,8,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
",
which have clean detections of C",8,TeXGyreTermesX-Regular,,34,32
iii,8,TeXGyreTermesX-Regular,,3,3
and C,8,TeXGyreTermesX-Regular,,5,5
ii,8,TeXGyreTermesX-Regular,,2,2
"absorption. So, for
most of the absorption systems (for sub-sample SA2 and SB), we
have obtained",8,TeXGyreTermesX-Regular,,96,62
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"by matching the model predicted column
density with that of at least one of the observed carbon ion (C",8,TeXGyreTermesX-Regular,,102,63
iii,8,TeXGyreTermesX-Regular,,3,3
or C,8,TeXGyreTermesX-Regular,,4,4
ii,8,TeXGyreTermesX-Regular,,2,2
") while making sure the column density of the other ion
is consistent with the limiting value obtained from observations.",8,TeXGyreTermesX-Regular,,121,65
"As discussed in the PI models, the diﬀerent",8,TeXGyreTermesX-Regular,,43,43
𝛼,8,NewTXMI,,1,1
values (,8,TeXGyreTermesX-Regular,,8,8
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
6,8,TeXGyreTermesX-Regular,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
−,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
in KS19 UVBs) also causes uncertainty of,8,TeXGyreTermesX-Regular,,40,40
±,8,txsys,,1,1
"0.12 dex in the
measurement of",8,TeXGyreTermesX-Regular,,30,15
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"with respect to our ﬁducial KS19 UVB
model. The median",8,TeXGyreTermesX-Regular,,54,36
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"of SA2 (SB) is 0.10 (0.04) dex lower
(higher) than the median",8,TeXGyreTermesX-Regular,,61,36
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"of sub-sample SA1, where we",8,TeXGyreTermesX-Regular,,27,27
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–19 (2019)",7,TeXGyreTermesX-Regular,,13,13
6,11,TeXGyreTermesX-Regular,,1,1
"Mohapatra, A. et al.",11,TeXGyreTermesX-Italic,,20,20
"Detections
Lower limits",8,Palatino-Roman,,23,12
"Detections
Lower limits",8,Palatino-Roman,,23,12
0.5,7,Palatino-Roman,,3,3
0.0,7,Palatino-Roman,,3,3
-0.5,7,Palatino-Roman,,4,4
-1.0,7,Palatino-Roman,,4,4
),2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
),2,Palatino-Roman,,1,1
"I
I
I",2,Palatino-Roman,,5,1
,1,Palatino-Roman,,0,0
O,5,Palatino-Roman,,1,1
(,2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
,1,Palatino-Roman,,0,0
N,6,Palatino-Roman,,1,1
/,4,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
),2,Palatino-Roman,,1,1
"I
I
I",2,Palatino-Roman,,5,1
,1,Palatino-Roman,,0,0
C,5,Palatino-Roman,,1,1
(,2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
N,6,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
,1,Palatino-Roman,,0,0
(,2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
g,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
"L
d",4,Palatino-Roman,,3,1
e,3,Palatino-Roman,,1,1
v,4,Palatino-Roman,,1,1
r,2,Palatino-Roman,,1,1
e,3,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
b,4,Palatino-Roman,,1,1
O,5,Palatino-Roman,,1,1
2.0,7,Palatino-Roman,,3,3
1.5,7,Palatino-Roman,,3,3
1.0,7,Palatino-Roman,,3,3
0.5,7,Palatino-Roman,,3,3
),2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
),2,Palatino-Roman,,1,1
"I
I
I",2,Palatino-Roman,,5,1
,1,Palatino-Roman,,0,0
i,2,Palatino-Roman,,1,1
S,3,Palatino-Roman,,1,1
(,2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
,1,Palatino-Roman,,0,0
N,6,Palatino-Roman,,1,1
/,4,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
),2,Palatino-Roman,,1,1
"I
I
I",2,Palatino-Roman,,5,1
,1,Palatino-Roman,,0,0
C,5,Palatino-Roman,,1,1
(,2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
N,6,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
,1,Palatino-Roman,,0,0
(,2,Palatino-Roman,,1,1
,1,Palatino-Roman,,0,0
g,4,Palatino-Roman,,1,1
o,4,Palatino-Roman,,1,1
"L
d",4,Palatino-Roman,,3,1
e,3,Palatino-Roman,,1,1
v,4,Palatino-Roman,,1,1
r,2,Palatino-Roman,,1,1
e,3,Palatino-Roman,,1,1
s,3,Palatino-Roman,,1,1
b,4,Palatino-Roman,,1,1
O,5,Palatino-Roman,,1,1
0.0,7,Palatino-Roman,,3,3
0.0,7,Palatino-Roman,,3,3
(a),22,Palatino-Roman,,3,3
(b),22,Palatino-Roman,,3,3
"0.5
1.5
1.0
Model Log ( N (C III) / N (Si III) )",7,Palatino-Roman,,48,36
"-1.0
0.0
-0.5
Model Log ( N (C III) / N (O III) )",7,Palatino-Roman,,49,35
0.5,7,Palatino-Roman,,3,3
2.0,7,Palatino-Roman,,3,3
-1.5,7,Palatino-Roman,,4,4
-1.5,7,Palatino-Roman,,4,4
Figure 3.,7,TeXGyreTermesX-Bold,,9,9
Left panel: Observed N(C,7,TeXGyreTermesX-Regular,,24,24
iii,7,TeXGyreTermesX-Regular,,3,3
)/N(Si,7,TeXGyreTermesX-Regular,,6,6
iii,7,TeXGyreTermesX-Regular,,3,3
") is plotted against the model predictions in logarithmic scale. Filled and open circles represent the measurements
and lower limits on column density ratios, respectively. The errors in the observed column densities are shown by vertical bars. The solid line represents the ‘y",7,TeXGyreTermesX-Regular,,277,161
=,7,txmiaX,,1,1
"x’ equality line, whereas the dotted line shows the uncertainty range of",7,TeXGyreTermesX-Regular,,72,72
±,7,txsys,,1,1
"0.17 dex within this equality line owing to the model uncertainties. Absorbers with
super solar",7,TeXGyreTermesX-Regular,,95,83
[,7,txsys,,1,1
𝑆𝑖,7,NewTXMI7,,2,2
/,7,txsys,,1,1
𝐶,7,NewTXMI7,,1,1
],7,txsys,,1,1
values (,7,TeXGyreTermesX-Regular,,8,8
[,7,txsys,,1,1
𝑆𝑖,7,NewTXMI7,,2,2
/,7,txsys,,1,1
𝐶,7,NewTXMI7,,1,1
],7,txsys,,1,1
>,7,MSAM10,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
) are denoted with red cross marks. Right panel: same as the left panel except for the observed N(C,7,TeXGyreTermesX-Regular,,99,99
iii,7,TeXGyreTermesX-Regular,,3,3
)/N(O,7,TeXGyreTermesX-Regular,,5,5
iii,7,TeXGyreTermesX-Regular,,3,3
") is
plotted against the model values in logarithmic scale.",7,TeXGyreTermesX-Regular,,59,54
have only nine clean C,8,TeXGyreTermesX-Regular,,22,22
iii,8,TeXGyreTermesX-Regular,,3,3
+,8,txsys,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
ii,8,TeXGyreTermesX-Regular,,2,2
"systems. For the two sub-samples
SA and SB, the",8,TeXGyreTermesX-Regular,,47,32
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"ranges are,",8,TeXGyreTermesX-Regular,,11,11
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
6,8,MSAM10,,1,1
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
6,8,MSAM10,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
6,8,TeXGyreTermesX-Regular,,1,1
6,8,MSAM10,,1,1
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
6,8,MSAM10,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
with the median values,8,TeXGyreTermesX-Regular,,22,22
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
51,8,TeXGyreTermesX-Regular,,2,2
and,8,TeXGyreTermesX-Regular,,3,3
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
41,8,TeXGyreTermesX-Regular,,2,2
",
respectively. We also ﬁnd that 39 systems with C",8,TeXGyreTermesX-Regular,,50,48
iii,8,TeXGyreTermesX-Regular,,3,3
"detections and
limits on C",8,TeXGyreTermesX-Regular,,26,14
ii,8,TeXGyreTermesX-Regular,,2,2
from SB show identical,8,TeXGyreTermesX-Regular,,22,22
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
"distribution as SA with
a negligible median diﬀerence of 0.06 dex. Hence, we conclude that
diﬀerent sub-samples of low",8,TeXGyreTermesX-Regular,,118,66
−,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
absorbers show similar,8,TeXGyreTermesX-Regular,,22,22
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
distributions irrespective of sample choices.,8,TeXGyreTermesX-Regular,,45,45
As we have,8,TeXGyreTermesX-Regular,,10,10
𝑛,8,NewTXMI,,1,1
H,7,TeXGyreTermesX-Regular,,1,1
measurements using other ion ratios for C,8,TeXGyreTermesX-Regular,,41,41
iii,8,TeXGyreTermesX-Regular,,3,3
systems in SA2 without C,8,TeXGyreTermesX-Regular,,24,24
ii,8,TeXGyreTermesX-Regular,,2,2
"detections, we use the ionization
corrections for C",8,TeXGyreTermesX-Regular,,51,33
iii,8,TeXGyreTermesX-Regular,,3,3
(,8,TeXGyreTermesX-Regular,,1,1
𝑓,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
) and H,8,TeXGyreTermesX-Regular,,7,7
i,8,TeXGyreTermesX-Regular,,1,1
(,8,TeXGyreTermesX-Regular,,1,1
𝑓,8,NewTXMI,,1,1
H,8,TeXGyreTermesX-Regular,,1,1
i,8,TeXGyreTermesX-Regular,,1,1
") predicted by the PI models
to check the consistency of our derived",8,TeXGyreTermesX-Regular,,68,39
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
". In this case, we
calculate C-abundance as,",8,TeXGyreTermesX-Regular,,44,25
[,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
],8,txsys,,1,1
=,8,txmiaX,,1,1
log,8,TeXGyreTermesX-Regular,,3,3
N(C,8,TeXGyreTermesX-Regular,,3,3
iii,8,TeXGyreTermesX-Regular,,3,3
),8,TeXGyreTermesX-Regular,,1,1
/,8,txsys,,1,1
N(H,8,TeXGyreTermesX-Regular,,3,3
i,8,TeXGyreTermesX-Regular,,1,1
),8,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
log,8,TeXGyreTermesX-Regular,,3,3
𝑓,8,NewTXMI,,1,1
C,8,TeXGyreTermesX-Regular,,1,1
iii,8,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑓,8,NewTXMI,,1,1
H,8,TeXGyreTermesX-Regular,,1,1
i,8,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
log,8,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝐶,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐻,8,NewTXMI,,1,1
),8,txsys,,1,1
⊙,7,txsys,,1,1
