text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
𝐴,7,NewTXMI7,,1,1
∩,7,txsys,,1,1
𝐵,7,NewTXMI7,,1,1
/(,8,txsys,,2,2
𝑁,8,NewTXMI,,1,1
𝐴,7,NewTXMI7,,1,1
𝑁,8,NewTXMI,,1,1
𝐵,7,NewTXMI7,,1,1
),8,txsys,,1,1
",
where",8,TeXGyreTermesX-Regular,,7,5
𝑁,8,NewTXMI,,1,1
𝐴,7,NewTXMI7,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝑁,8,NewTXMI,,1,1
𝐵,7,NewTXMI7,,1,1
are the number of particles in haloes,8,TeXGyreTermesX-Regular,,37,37
𝐻,8,NewTXMI,,1,1
𝐴,7,NewTXMI7,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝐻,8,NewTXMI,,1,1
𝐵,7,NewTXMI7,,1,1
",
respectively, and",8,TeXGyreTermesX-Regular,,19,17
𝑁,8,NewTXMI,,1,1
𝐴,7,NewTXMI7,,1,1
∩,7,txsys,,1,1
𝐵,7,NewTXMI7,,1,1
is the number of particles that are in both,8,TeXGyreTermesX-Regular,,43,43
𝐻,8,NewTXMI,,1,1
𝐴,7,NewTXMI7,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝐻,8,NewTXMI,,1,1
𝐵,7,NewTXMI7,,1,1
". The merger trees used in the analysis allow snapshot
skipping, i.e. progenitors of (sub)haloes that are not found in the
previous snapshot are still searched for in earlier snapshots, recov-
ering an otherwise truncated branch of the merger tree (see Wang
et al. 2016).",8,TeXGyreTermesX-Regular,,271,69
2.2 Sample selection,8,TeXGyreTermesX-Bold,,20,20
"To build the sample, from each of the cluster regions we selected
at",8,TeXGyreTermesX-Regular,,68,65
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0 all objects within 5,8,TeXGyreTermesX-Regular,,22,22
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"from their respective main galaxy
cluster halo, and with total halo mass",8,TeXGyreTermesX-Regular,,72,38
𝑀,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
≥,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
11,7,TeXGyreTermesX-Regular,,2,2
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
". This
corresponds to a median of",8,TeXGyreTermesX-Regular,,33,26
∼,8,txsys,,1,1
160 dark matter particles.,8,TeXGyreTermesX-Regular,,26,26
"In this work we extend upon the analysis presented in Arthur
et al. (2019) by using the orbital histories of the",8,TeXGyreTermesX-Regular,,112,60
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0 sample up to,8,TeXGyreTermesX-Regular,,14,14
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"1, which corresponds to a look-back time of",8,TeXGyreTermesX-Regular,,43,43
∼,8,txsys,,1,1
"8 Gyr. For this
analysis, we only make use of the main progenitor branch of each",8,TeXGyreTermesX-Regular,,80,64
"object in our sample. Any past objects that have merged into our
sample of objects as a progenitor, and not a main progenitor, will
be discarded.",8,TeXGyreTermesX-Regular,,145,66
"As previously mentioned, each cluster region contains a main
cluster halo located in the centre of the region, and like the rest
of objects in the sample, a main cluster halo is tracked back by
following its main progenitor branch. If an object in the sample is
beyond the radial cut or falls below the mass threshold at a certain
time in its orbital history, that part of its history is ignored in the
analysis. For objects that do pass these criteria, at each snapshot
we describe their positions and velocities relative to the position
and velocity of the main progenitor of the main cluster halo of the
region at that time. Major mergers during the formation of cluster
haloes pose a challenge to this (Behroozi et al. 2015), therefore,
following the discussion in Haggar et al. (2020), we identiﬁed and",8,TeXGyreTermesX-Regular,,807,71
3,6,TeXGyreTermesX-Regular,,1,1
http://popia.ft.uam.es/AHF,7,CMTT8,,26,26
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2019)",7,TeXGyreTermesX-Regular,,13,13
The gas disruption of infalling objects,11,TeXGyreTermesX-Italic,,39,39
3,11,TeXGyreTermesX-Regular,,1,1
"removed cluster haloes whose main progenitor’s position changes
by more than half their radius",8,TeXGyreTermesX-Regular,,94,63
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
),8,txsys,,1,1
"between two consecutive
snapshots",8,TeXGyreTermesX-Regular,,33,23
[,8,txsys,,1,1
"𝑧, 𝑧",8,NewTXMI,,4,4
+,8,txsys,,1,1
Δ,8,txmiaX,,1,1
𝑧,8,NewTXMI,,1,1
],8,txsys,,1,1
. As our analysis extends up to,8,TeXGyreTermesX-Regular,,31,31
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"1, this re-
duces the number of resimulated regions considered in the analysis
from 324 to 253. We obtain 132 427 haloes and subhaloes, with
mean total mass",8,TeXGyreTermesX-Regular,,156,66
𝑀,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
12,7,TeXGyreTermesX-Regular,,2,2
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
and mean gas mass,8,TeXGyreTermesX-Regular,,17,17
𝑀,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
=,8,txmiaX,,1,1
8,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
10,7,TeXGyreTermesX-Regular,,2,2
ℎ,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
", satisfying these constraints and con-
stituting our analysis sample. Note that, as our analysis primarily
concerns the infall region of each main galaxy cluster, deﬁned here
as their 1",8,TeXGyreTermesX-Regular,,186,67
−,8,txsys,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"region, not every object can be assigned an infall
redshift, i.e. the time at which an object crossed 4",8,TeXGyreTermesX-Regular,,103,52
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". For analysis
where properties at infall are required, we instead use 85 497 haloes
and subhaloes with a designated infall redshift.",8,TeXGyreTermesX-Regular,,133,69
2.3 Phase space analysis,8,TeXGyreTermesX-Bold,,24,24
"We follow the same deﬁnitions of phase space coordinates as in
Arthur et al. (2019), which in turn follows the deﬁnitions presented
in Oman et al. (2013). Here we brieﬂy describe the procedure, we
refer to Arthur et al. (2019) for further details.",8,TeXGyreTermesX-Regular,,247,68
For every object in our sample we construct their phase-space,8,TeXGyreTermesX-Regular,,61,61
"coordinates in 3D and in projection along line-of-sight (PROJ),
where the latter is designed to mimic observational studies",8,TeXGyreTermesX-Regular,,123,63
4,7,TeXGyreTermesX-Regular,,1,1
". Across
our analysis, we normalise relative distances by the",8,TeXGyreTermesX-Regular,,61,52
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"radius of
the main progenitor of the main cluster halo at the corresponding
redshift value",8,TeXGyreTermesX-Regular,,90,65
𝑧,8,NewTXMI,,1,1
snap,7,TeXGyreTermesX-Regular,,4,4
", i.e.",8,TeXGyreTermesX-Regular,,6,6
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
𝑧,8,NewTXMI,,1,1
snap,7,TeXGyreTermesX-Regular,,4,4
),8,txsys,,1,1
"; and relative velocities
by the cluster velocity dispersion,",8,TeXGyreTermesX-Regular,,61,35
𝜎,8,NewTXMI,,1,1
", at the corresponding redshift
value.",8,TeXGyreTermesX-Regular,,38,31
"The 3D coordinates are deﬁned by using all phase-space di-
mensions, i.e. their 3D position",8,TeXGyreTermesX-Regular,,91,58
r,8,TeXGyreTermesX-Bold,,1,1
and velocity,8,TeXGyreTermesX-Regular,,12,12
v,8,TeXGyreTermesX-Bold,,1,1
", of the object",8,TeXGyreTermesX-Regular,,15,15
(,8,txsys,,1,1
𝑥,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑦,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑧,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑣,8,NewTXMI,,1,1
x,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑣,8,NewTXMI,,1,1
y,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑣,8,NewTXMI,,1,1
z,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
"with respect to the same dimensions of the
cluster halo",8,TeXGyreTermesX-Regular,,55,42
(,8,txsys,,1,1
𝑥,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑦,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑧,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑣,8,NewTXMI,,1,1
x,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑣,8,NewTXMI,,1,1
y,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑣,8,NewTXMI,,1,1
z,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
". In particular, we deﬁne the
3D velocity of an object,",8,TeXGyreTermesX-Regular,,55,29
𝑣,8,NewTXMI,,1,1
3D,7,TeXGyreTermesX-Regular,,2,2
", as",8,TeXGyreTermesX-Regular,,4,4
𝑣,8,NewTXMI,,1,1
3D,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
sgn,8,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
r,8,TeXGyreTermesX-Bold,,1,1
·,8,txsys,,1,1
v,8,TeXGyreTermesX-Bold,,1,1
) |,8,txsys,,3,3
v,8,TeXGyreTermesX-Bold,,1,1
|,8,txsys,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
where,8,TeXGyreTermesX-Regular,,5,5
r,8,TeXGyreTermesX-Bold,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
v,8,TeXGyreTermesX-Bold,,1,1
"are the (relative) position and velocity vectors between
the cluster and the object, respectively. Note that the sign of",8,TeXGyreTermesX-Regular,,120,63
𝑣,8,NewTXMI,,1,1
3D,7,TeXGyreTermesX-Regular,,2,2
"allows us to disentangle which objects are infalling into or outgoing
from the cluster. Finally, to estimate the corresponding 3D velocity
dispersion",8,TeXGyreTermesX-Regular,,149,69
𝜎,8,NewTXMI,,1,1
3D,7,TeXGyreTermesX-Regular,,2,2
"of an object, we take the root mean square of the",8,TeXGyreTermesX-Regular,,49,49
𝑣,8,NewTXMI,,1,1
3D,7,TeXGyreTermesX-Regular,,2,2
"distribution of subhaloes of the main cluster halo, i.e. objects
within",8,TeXGyreTermesX-Regular,,71,64
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"of the main cluster halo, deﬁned by the halo ﬁnder",8,TeXGyreTermesX-Regular,,50,50
5,7,TeXGyreTermesX-Regular,,1,1
.,8,TeXGyreTermesX-Regular,,1,1
"The projected coordinates are deﬁned by arbitrarily projecting
down one axis of the simulation box, in our case along the third (z-)",8,TeXGyreTermesX-Regular,,132,69
"axis of the simulation box. We note that our results are not sensitive
to the choice of the projected axis. We use the two remaining spatial
coordinates, i.e",8,TeXGyreTermesX-Regular,,157,70
(,8,txsys,,1,1
𝑥,8,NewTXMI,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
𝑦,8,NewTXMI,,1,1
),8,txsys,,1,1
", to calculate the distance from the cluster,",8,TeXGyreTermesX-Regular,,45,45
√︃,8,txexs,,2,2
𝑅,8,NewTXMI,,1,1
PROJ,7,TeXGyreTermesX-Regular,,4,4
=,8,txmiaX,,1,1
(,8,txsys,,1,1
𝑥,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
𝑥,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
+ (,8,txsys,,3,3
𝑦,8,NewTXMI,,1,1
h,7,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
𝑦,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
",",8,TeXGyreTermesX-Regular,,1,1
"A more in-depth study of the projected phase space of the sample
(at",8,TeXGyreTermesX-Regular,,68,64
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0) is presented in Arthur et al. (2019).,8,TeXGyreTermesX-Regular,,40,40
(1),8,TeXGyreTermesX-Regular,,3,3
(2),8,TeXGyreTermesX-Regular,,3,3
4,6,TeXGyreTermesX-Regular,,1,1
"Although we use the same deﬁnitions as the ones presented in Arthur
et al. (2019), for clarity we changed the naming convention. Our 3D and
line-of-sight projection (PROJ) phase-space coordinates correspond to the
‘6D’ and ‘LOS’ coordinates in Arthur et al. (2019), respectively.",7,TeXGyreTermesX-Regular,,279,73
5,6,TeXGyreTermesX-Regular,,1,1
"We use the velocity dispersion of subhaloes in the main cluster halo as
it is closer to what is measured in observations. The deviation between this
estimator and the velocity dispersion of the main cluster halo is less than 10",7,TeXGyreTermesX-Regular,,227,78
per cent (e.g Gill et al. 2004b; Munari et al. 2013).,7,TeXGyreTermesX-Regular,,53,53
4,11,TeXGyreTermesX-Regular,,1,1
Mostoghiu et. al,11,TeXGyreTermesX-Italic,,16,16
3 RESULTS,8,TeXGyreTermesX-Bold,,9,9
"The analysis is split into several parts. In the ﬁrst section we exam-
ine cluster build up in and beyond",8,TeXGyreTermesX-Regular,,105,70
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". We then stack the orbital
histories from our sample in order to construct gas-loss relations
with respect to cluster-centric distance and time-since-infall. Lastly,
we examine how subhalo gas disruption is linked to their host en-
vironment. Note that, to determine the gas evolution of our sample,
we simply use the mass of all the gas particles within",8,TeXGyreTermesX-Regular,,355,71
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"of an
object.",8,TeXGyreTermesX-Regular,,13,7
3.1 Cluster and infall region build up,8,TeXGyreTermesX-Bold,,38,38
"In Fig. 1 we show the halo and subhalo spatial distribution and
phase-space information at three diﬀerent snapshots in time around
the same cluster. The top, middle and bottom panels depict the
cluster at",8,TeXGyreTermesX-Regular,,204,66
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0,",8,TeXGyreTermesX-Regular,,2,2
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5 and,8,TeXGyreTermesX-Regular,,5,5
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0, respectively. In each panel
in the left column we represent the projected distribution of haloes
with blue circles and subhaloes (be it the main galaxy cluster halo",8,TeXGyreTermesX-Regular,,167,68
or any other halo) with red circles. The size of the circles represents,8,TeXGyreTermesX-Regular,,71,71
the relative mass of the objects and the black circle shows the,8,TeXGyreTermesX-Regular,,63,63
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"radius of the cluster halo. In the right column we present the phase-
space information at each redshift coloured by their mass",8,TeXGyreTermesX-Regular,,127,69
𝑀,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"and
their gas fraction",8,TeXGyreTermesX-Regular,,22,18
𝑓,8,NewTXMI,,1,1
g,7,TeXGyreTermesX-Regular,,1,1
", deﬁned as the mass of all the gas particles
within",8,TeXGyreTermesX-Regular,,52,45
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"of an object over its total mass. The vertical dotted
line separates the objects inside the cluster halo (‘in’) from the ones
outside it (‘out’), and the horizontal dotted line diﬀerentiates the
backsplash population (‘bsplsh’) from the infalling one (‘inf’).",8,TeXGyreTermesX-Regular,,259,71
"From the snapshots it is apparent that the cluster accretes more
objects as time progresses. At",8,TeXGyreTermesX-Regular,,95,64
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0, the infall region is sparsely
populated and the cluster halo itself does not contain much substruc-
ture. However, by",8,TeXGyreTermesX-Regular,,120,69
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"5, the infall region has accreted considerably
more substructure, with some objects apparently coalesced into ﬁl-
amentary structures. Alongside this, the infall region contains more
host environments at",8,TeXGyreTermesX-Regular,,203,68
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5 than at,8,TeXGyreTermesX-Regular,,9,9
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0, potentially leading
to more pre-processing at this epoch. At",8,TeXGyreTermesX-Regular,,63,40
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0, the cluster halo
still contains a considerable amount of substructure, but the infall
region looks comparatively diﬀerent to previous epochs. Overall,
we observe that there are many more haloes and subhaloes more
isotropically distributed around",8,TeXGyreTermesX-Regular,,248,68
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
.,8,TeXGyreTermesX-Regular,,1,1
"By examining the phase-space planes in the right-hand pan-
els at each epoch, we can extract more information about how the
infalling objects are accreting onto the cluster. At",8,TeXGyreTermesX-Regular,,176,64
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0, the in-
falling population has a substantial amount of scatter in velocity.",8,TeXGyreTermesX-Regular,,78,67
"This might be due to the lack of virialisation of the cluster, or due
to the inﬂuence of the host environment at",8,TeXGyreTermesX-Regular,,112,69
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
. By,8,TeXGyreTermesX-Regular,,4,4
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"5,
the phase-space plane shows that the infall region contains a tight
infalling branch, with little scatter in velocity. We identify a few
objects that are scattered oﬀ the main branch, probably dynamic
subhaloes falling into host environments. These objects are particu-
larly good candidates to look for signs of pre-processing, especially
considering they are also gas-poor. As previously seen from the gas
fractions in Arthur et al. (2019), infalling objects are substantially
more gas-poor at",8,TeXGyreTermesX-Regular,,498,70
<,8,NewTXMI,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
. At,8,TeXGyreTermesX-Regular,,4,4
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"5 the cluster contains many
more subhaloes than at the earlier epoch; some of these objects are
on their ﬁrst infall, whilst others have already passed their pericentre
passage, but have not travelled beyond",8,TeXGyreTermesX-Regular,,207,72
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
"to form the backsplash
population. However, by",8,TeXGyreTermesX-Regular,,46,23
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"0 there is a distinct backsplash pop-
ulation that extends out to",8,TeXGyreTermesX-Regular,,65,37
∼,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". Interestingly, in this cluster
one can see a clear group of objects that are on their second infall,
located between",8,TeXGyreTermesX-Regular,,118,69
∼,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
−,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
. The extent of the backsplash and,8,TeXGyreTermesX-Regular,,34,34
Figure 1.,7,TeXGyreTermesX-Bold,,9,9
"One galaxy cluster resimulation from the sample shown at three
diﬀerent epochs. The top, middle and bottom panels depict the cluster at",7,TeXGyreTermesX-Regular,,135,72
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
"0,",7,TeXGyreTermesX-Regular,,2,2
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
5 and,7,TeXGyreTermesX-Regular,,5,5
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
"0, respectively. The halo (blue circles) and subhalo
(red circles) projected distribution is shown in the left-hand panels at each
epoch, and the phase-space distribution of these objects is shown in the right-
hand panels. The black circle in the left-hand panels shows where",7,TeXGyreTermesX-Regular,,276,79
𝑅,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
"of
the cluster halo is. The two phase-space planes at each epoch are coloured
by object mass,",7,TeXGyreTermesX-Regular,,93,74
𝑀,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
", and object gas fraction,",7,TeXGyreTermesX-Regular,,26,26
𝑓,7,NewTXMI7,,1,1
g,6,TeXGyreTermesX-Regular,,1,1
". The vertical dotted line
separates the objects inside the cluster halo (‘in’) from the ones outside it
(‘out’), while the horizontal one diﬀerentiates the backsplash population",7,TeXGyreTermesX-Regular,,178,77
(‘bsplsh’) from the infalling one (‘inf’).,7,TeXGyreTermesX-Regular,,42,42
"second infalling population explains the numbers of objects seen
just outside",8,TeXGyreTermesX-Regular,,77,64
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
in the left-hand panel at,8,TeXGyreTermesX-Regular,,25,25
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0.,8,TeXGyreTermesX-Regular,,2,2
"To support the snapshot-only picture provided in Fig. 1, we
show the orbital histories of infalling objects around four example
clusters in Fig. 2. For clarity, we show only the histories of a small
random subsample of 150 objects in each resimulation. To under-
stand in more detail how each cluster and infall region has been built
up, the left-hand column contains the projected orbital histories of
the infalling objects coloured by their time since accretion onto
4",8,TeXGyreTermesX-Regular,,470,70
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", i.e. since their crossing of 4",8,TeXGyreTermesX-Regular,,32,32
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
". On the other hand, to ﬁnd
how the gas in each infalling object behaves as they infall, we colour
the halo orbital histories by the gas fraction they have in that posi-
tion. We have also coloured the orbital histories in the right-hand
column by their subhalo status at the corresponding point in time,
i.e. if the object resides within another halo or not at the given time.",8,TeXGyreTermesX-Regular,,377,72
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2019)",7,TeXGyreTermesX-Regular,,13,13
"4
2
0
2
4X [",5,DejaVuSans,,12,4
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"]
4
3
2
1
0
1
2
3
4",5,DejaVuSans,,19,1
Y,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,2,DejaVuSans,,1,1
R,3,DejaVuSans-Oblique,,1,1
200,2,DejaVuSans,,3,3
],2,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
200,3,DejaVuSans,,3,3
= 5.2×10,4,DejaVuSans,,8,8
14,3,DejaVuSans,,2,2
[,4,DejaVuSans,,1,1
h,4,DejaVuSans-Oblique,,1,1
1,3,DejaVuSans,,1,1
M],4,DejaVuSans,,2,2
"2
0
2",5,DejaVuSans,,5,1
V,3,DejaVuSans-Oblique,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
/,1,DejaVuSans,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
z = 1.0,4,DejaVuSans,,7,7
"0
1
2
3
4",5,DejaVuSans,,9,1
R,5,DejaVuSans-Oblique,,1,1
3,3,DejaVuSans,,1,1
D,3,DejaVuSans-Oblique,,1,1
/,5,DejaVuSans,,1,1
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
"2
0
2",5,DejaVuSans,,5,1
V,3,DejaVuSans-Oblique,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
/,1,DejaVuSans,,1,1
3,2,DejaVuSans,,1,1
D,2,DejaVuSans-Oblique,,1,1
inout,4,DejaVuSans,,5,5
b,2,DejaVuSans,,1,1
s,2,DejaVuSans,,1,1
l,1,DejaVuSans,,1,1
p,2,DejaVuSans,,1,1
h,2,DejaVuSans,,1,1
i,1,DejaVuSans,,1,1
n,2,DejaVuSans,,1,1
f,1,DejaVuSans,,1,1
"4
2
0
2
4X [",5,DejaVuSans,,12,4
R,5,DejaVuSans-Oblique,,1,1
200,3,DejaVuSans,,3,3
],5,DejaVuSans,,1,1
"4
3
2
1
0
1
2
3
4",5,DejaVuSans,,17,1
Y,3,DejaVuSans,,1,1
,1,DejaVuSans,,0,0
[,2,DejaVuSans,,1,1
R,3,DejaVuSans-Oblique,,1,1
200,2,DejaVuSans,,3,3
],2,DejaVuSans,,1,1
M,4,DejaVuSans,,1,1
200,3,DejaVuSans,,3,3
= 1.8×10,4,DejaVuSans,,8,8
15,3,DejaVuSans,,2,2
[,4,DejaVuSans,,1,1
h,4,DejaVuSans-Oblique,,1,1
1,3,DejaVuSans,,1,1
