text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
4–0,8,TeXGyreTermesX-Regular,,3,3
.,8,NewTXMI,,1,1
"45 arcsec for the PSF. As we move to brighter galaxy
stacks there is a gentle increase in size until",8,TeXGyreTermesX-Regular,,100,52
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5, where we
see a drop to smaller sizes that are consistent with being unresolved.
The results from the HSC",8,TeXGyreTermesX-Regular,,107,70
𝐼,8,NewTXMI,,1,1
-band and the CFHT,8,TeXGyreTermesX-Regular,,18,18
𝑖,8,NewTXMI,,1,1
"-band are consistent
within the errors for both ﬁelds. In COSMOS, where we also have the
higher resolution imaging",8,TeXGyreTermesX-Regular,,114,67
HST,8,TeXGyreTermesX-Italic,,3,3
𝐼,8,NewTXMI,,1,1
814,7,TeXGyreTermesX-Regular,,3,3
"data, the drop in size observed
in the ground-based and",8,TeXGyreTermesX-Regular,,55,31
HST,8,TeXGyreTermesX-Italic,,3,3
data occurs at a consistent,8,TeXGyreTermesX-Regular,,27,27
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
". The
wider area covered by XMM-LSS can also explain the shallower
decline in size bright-ward of",8,TeXGyreTermesX-Regular,,97,60
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
"23 as compared to the COS-
MOS result, because this larger volume will result in rarer bright
galaxies being detected. Indeed, we identify a spectroscopically con-
ﬁrmed galaxy at",8,TeXGyreTermesX-Regular,,179,69
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
23,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"6 (see Section 3.3). In both COSMOS
and XMM-LSS, the brightest sources all appeared as point-source in
the ground-based data, however we found that in some cases the mea-",8,TeXGyreTermesX-Regular,,170,67
sured,8,TeXGyreTermesX-Regular,,5,5
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"was larger than expected due to blending with foreground
galaxies.",8,TeXGyreTermesX-Regular,,66,56
"In order to measure the size-luminosity relation we corrected for
the eﬀect of the PSF by subtracting in quadrature the",8,TeXGyreTermesX-Regular,,119,65
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"measured
for stars in the imaging. This is an approximate correction for the
PSF, however we use it for comparison with previous studies. The
size-luminosity relation was measured from the",8,TeXGyreTermesX-Regular,,188,67
HST,8,TeXGyreTermesX-Italic,,3,3
"/ACS data only,
as these data provide the most robust size measurements due to
the smaller eﬀect of the PSF (which has",8,TeXGyreTermesX-Regular,,118,62
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0725 arcsec).
We then converted the",8,TeXGyreTermesX-Regular,,35,21
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"into a physical distance by assuming a
redshift of",8,TeXGyreTermesX-Regular,,50,38
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"0. The resulting size-luminosity relation derived
from the",8,TeXGyreTermesX-Regular,,58,49
HST,8,TeXGyreTermesX-Italic,,3,3
"/ACS data is shown in Fig. 4. As expected from this
eﬀective rescaling of the observed sizes shown in Fig. 3, we see a
clear drop in size at",8,TeXGyreTermesX-Regular,,140,66
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
<,8,NewTXMI,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5. To determine the size-luminosity
relation from the sample we therefore ﬁt to the points faint-ward of
this magnitude, assuming the standard parameterisation of",8,TeXGyreTermesX-Regular,,162,68
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
∝,8,txsys,,1,1
𝐿,8,NewTXMI,,1,1
𝛽,7,NewTXMI7,,1,1
(e.g. Shen et al. 2003). We ﬁnd a best ﬁtting slope of,8,TeXGyreTermesX-Regular,,54,54
𝛽,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
16,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"03, with a normalisation given by",8,TeXGyreTermesX-Regular,,33,33
𝑅,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
45,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
02 at,8,TeXGyreTermesX-Regular,,5,5
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
SF to AGN transition at z,11,TeXGyreTermesX-Italic,,25,25
,11,txsys,,0,0
4,11,TeXGyreTermesX-Italic,,1,1
5,11,TeXGyreTermesX-Regular,,1,1
Figure 3.,7,TeXGyreTermesX-Bold,,9,9
The observed half-light radius of our sample of,7,TeXGyreTermesX-Regular,,47,47
𝑧,7,NewTXMI7,,1,1
,7,txsys,,0,0
"4 sources,
uncorrected for the PSF, in the COSMOS and XMM-LSS ﬁelds (upper and
lower plot respectively). In each plot the dark blue diamonds show the HSC
I-band measurement, and the light blue squares show the CFHT i-band result.
In the COSMOS plot we show the measured",7,TeXGyreTermesX-Regular,,269,75
𝑟,7,NewTXMI7,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
/,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
from the HSC,7,TeXGyreTermesX-Regular,,12,12
𝐼,7,NewTXMI7,,1,1
814,6,TeXGyreTermesX-Regular,,3,3
"-band
as the black circles. The blue horizontal band shows the",7,TeXGyreTermesX-Regular,,62,56
𝑟,7,NewTXMI7,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
/,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"measured for
the ground-based PSF. The corresponding band for the ACS data is shown
as the black/grey line. In all datasets we see a drop oﬀ in measured size at",7,TeXGyreTermesX-Regular,,160,76
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
<,7,NewTXMI7,,1,1
−,7,txsys,,1,1
22,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
"5, although this is less pronounced in XMM-LSS.",7,TeXGyreTermesX-Regular,,47,47
−,8,txsys,,1,1
21,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"0. If we use the SE single-component centroid (e.g. prior to
recombining de-blended components), we derive an identical slope,
but a lower normalisation of",8,TeXGyreTermesX-Regular,,155,65
𝑅,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
36,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"02. We ﬁnd no diﬀerence
in results when using an average stack instead of the median presented
here. Our derived size-luminosity relation is consistent with that
determined by Huang et al. (2013), who found",8,TeXGyreTermesX-Regular,,206,70
𝛽,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"06,
and Curtis-Lake et al. 2016 who found",8,TeXGyreTermesX-Regular,,41,37
𝛽,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
06,8,TeXGyreTermesX-Regular,,2,2
±,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"11. We ﬁnd an
oﬀset compared to the relation derived in Curtis-Lake et al. (2016),
which we attribute to the diﬀerent measurement of size used by that
study.",8,TeXGyreTermesX-Regular,,157,68
"By extrapolating our ﬁtted size-luminosity relation to brighter
magnitudes, it is evident that there is a dramatic drop in the observed
sizes of",8,TeXGyreTermesX-Regular,,144,71
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
"4 sources. We attribute this drop to the increasing contri-
bution of point-sources bright-ward of",8,TeXGyreTermesX-Regular,,98,59
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5, in agreement
with the visual morphologies shown in Fig. 2. The transition occurs
over almost one magnitude, being complete around",8,TeXGyreTermesX-Regular,,132,67
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
23,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
25,8,TeXGyreTermesX-Regular,,2,2
according to our ACS stacks. From the XMM-LSS results shown in,8,TeXGyreTermesX-Regular,,62,62
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
"25
24
23
22
21",8,DejaVuSans,,14,2
M,8,DejaVuSans-Oblique,,1,1
UV,5,DejaVuSans,,2,2
"/mag
0.0
0.1
0.2
0.3
0.4
0.5
0.6",8,DejaVuSans,,32,4
r,3,DejaVuSans-Oblique,,1,1
1,3,DejaVuSans,,1,1
/,1,DejaVuSans,,1,1
2,3,DejaVuSans,,1,1
/,2,DejaVuSans,,1,1
a,5,DejaVuSans,,1,1
r,3,DejaVuSans,,1,1
c,4,DejaVuSans,,1,1
s,4,DejaVuSans,,1,1
e,5,DejaVuSans,,1,1
c,4,DejaVuSans,,1,1
COSMOS,8,DejaVuSans,,6,6
"CFHT i-band
HSC I-band
HST",6,DejaVuSans,,26,11
I,6,DejaVuSans-Oblique,,1,1
814,4,DejaVuSans,,3,3
-band,6,DejaVuSans,,5,5
"25
24
23
22
21",8,DejaVuSans,,14,2
M,8,DejaVuSans-Oblique,,1,1
UV,5,DejaVuSans,,2,2
"/mag
0.3
0.4
0.5
0.6",8,DejaVuSans,,20,4
r,3,DejaVuSans-Oblique,,1,1
1,3,DejaVuSans,,1,1
/,1,DejaVuSans,,1,1
2,3,DejaVuSans,,1,1
/,2,DejaVuSans,,1,1
a,5,DejaVuSans,,1,1
r,3,DejaVuSans,,1,1
c,4,DejaVuSans,,1,1
s,4,DejaVuSans,,1,1
e,5,DejaVuSans,,1,1
c,4,DejaVuSans,,1,1
XMM-LSS,8,DejaVuSans,,7,7
"CFHT i-band
HSC I-band",6,DejaVuSans,,22,11
6,11,TeXGyreTermesX-Regular,,1,1
R. A. A. Bowler et al.,11,TeXGyreTermesX-Italic,,22,22
Figure 4.,7,TeXGyreTermesX-Bold,,9,9
The size-luminosity relation at,7,TeXGyreTermesX-Regular,,31,31
𝑧,7,NewTXMI7,,1,1
,7,txsys,,0,0
"4, derived from the subset
of our sample that have high-resolution ACS",7,TeXGyreTermesX-Regular,,70,43
𝐼,7,NewTXMI7,,1,1
814,6,TeXGyreTermesX-Regular,,3,3
"coverage. Our best-ﬁt
relation to the points at",7,TeXGyreTermesX-Regular,,47,25
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
>,7,NewTXMI7,,1,1
−,7,txsys,,1,1
22,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
"5 is shown as the solid black line, with",7,TeXGyreTermesX-Regular,,40,40
the grey shading showing the 1,7,TeXGyreTermesX-Regular,,30,30
𝜎,7,NewTXMI7,,1,1
conﬁdence interval. The size-luminosity,7,TeXGyreTermesX-Regular,,39,39
relation from Huang et al. (2013) and Curtis-Lake et al. (2016) at,7,TeXGyreTermesX-Regular,,66,66
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
"4
are shown as the orange dashed and blue dotted lines respectively. A clear
deviation from the relation is observed at bright magnitudes, with the sources
at",7,TeXGyreTermesX-Regular,,158,78
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
<,7,NewTXMI7,,1,1
−,7,txsys,,1,1
23,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
2 being consistent with being unresolved by,7,TeXGyreTermesX-Regular,,43,43
HST,7,TeXGyreTermesX-Italic,,3,3
/ACS.,7,TeXGyreTermesX-Regular,,5,5
"Fig. 3, which cover a wider area than COSMOS and hence are likely
to detect the presence of the rarest SF galaxies, there is evidence for
extended sources up to",8,TeXGyreTermesX-Regular,,160,71
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
24.,8,TeXGyreTermesX-Regular,,3,3
3.3 Rest-frame UV spectroscopy,8,TeXGyreTermesX-Bold,,30,30
"To inform further our classiﬁcation of sources as SF or AGN-
dominated in the ‘transition’ region observed in the size-luminosity
relation, we retrieved the publicly available spectra available for the
sample. While the brightest sources in our sample are conﬁrmed
from magnitude limited surveys (e.g. SDSS, zCOSMOS), there is
a dearth of spectra in the range",8,TeXGyreTermesX-Regular,,359,71
−,8,txsys,,1,1
23,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
< 𝑀,8,NewTXMI,,3,3
UV,7,TeXGyreTermesX-Regular,,2,2
<,8,NewTXMI,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5, as is vis-
ible in Fig. 1 and shown in Table A1. Nevertheless, we compiled
the publicly available spectra and present the results for all sources
brighter than",8,TeXGyreTermesX-Regular,,162,70
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
"22 in Fig. 5. We smoothed the spectra with
a box-car ﬁlter of width 1000 km",8,TeXGyreTermesX-Regular,,75,42
/,8,txsys,,1,1
"s in the rest-frame, to highlight
the spectral features above the noise. The brightest seven sources
show broad emission lines of NV",8,TeXGyreTermesX-Regular,,132,66
𝜆,8,NewTXMI,,1,1
"1240Å, SiIV",8,TeXGyreTermesX-Regular,,11,11
𝜆𝜆,8,NewTXMI,,2,2
1393,8,TeXGyreTermesX-Regular,,4,4
",",8,NewTXMI,,1,1
1402 and,8,TeXGyreTermesX-Regular,,8,8
CIV,8,TeXGyreTermesX-Regular,,3,3
𝜆𝜆,8,NewTXMI,,2,2
1548,8,TeXGyreTermesX-Regular,,4,4
",",8,NewTXMI,,1,1
1550Å in addition to strong Lyman-,8,TeXGyreTermesX-Regular,,34,34
𝛼,8,NewTXMI,,1,1
"emission, all of
which are clear signatures of unobscured AGN spectra. In addition
to the typical AGN spectra, we identify source that show the ap-
pearance of SF-dominated light in the rest-frame UV. Faint-ward of",8,TeXGyreTermesX-Regular,,214,66
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
"24 we see a majority of sources that show the appearance of
SF-dominated light, with narrow Lyman-",8,TeXGyreTermesX-Regular,,98,59
𝛼,8,NewTXMI,,1,1
"emission and absorption
lines. Of particular interest is ID1448401 which is the most luminous
source (",8,TeXGyreTermesX-Regular,,102,69
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
23,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"6) in this sub-sample to show a SF-dominated
spectrum. We discuss the implications for the discovery of this object
for the LF in Section 4. Within the SF-dominated objects, we see a
large variation in the observed spectra, with some showing strong
Lyman-",8,TeXGyreTermesX-Regular,,255,70
𝛼,8,NewTXMI,,1,1
"and others showing a continuum break and no appreciable
Lyman-",8,TeXGyreTermesX-Regular,,62,55
𝛼,8,NewTXMI,,1,1
emission.,8,TeXGyreTermesX-Regular,,9,9
"The sources shown in Fig. 5 are particularly bright which makes
it relatively straightforward to see the presence of SF or AGN-type
features in the spectra. Even with this limited spectroscopic sub-
sample, it is evident that there is a transition in the rest-frame UV",8,TeXGyreTermesX-Regular,,268,69
spectra of,8,TeXGyreTermesX-Regular,,10,10
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
4 sources between,8,TeXGyreTermesX-Regular,,17,17
−,8,txsys,,1,1
24,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
< 𝑀,8,NewTXMI,,3,3
UV,7,TeXGyreTermesX-Regular,,2,2
<,8,NewTXMI,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
0. Fainter,8,TeXGyreTermesX-Regular,,10,10
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–15 (2020)",7,TeXGyreTermesX-Regular,,13,13
than,8,TeXGyreTermesX-Regular,,4,4
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"4 we ﬁnd only one other spectrum that shows clear
evidence of AGN signatures, both through a visual inspection of the
smoothed data and through an analysis of the spectral ﬂags provided
by each survey. The spectrum of this faint AGN is shown in Fig 6. This
source was observed as part of the VANDELS survey of the XMM-
LSS ﬁeld and has",8,TeXGyreTermesX-Regular,,335,70
𝑧,8,NewTXMI,,1,1
spec,7,TeXGyreTermesX-Regular,,4,4
=,8,txmiaX,,1,1
3,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
9407 and,8,TeXGyreTermesX-Regular,,8,8
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
21,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"0. It lies outside
the region of",8,TeXGyreTermesX-Regular,,32,18
HST,8,TeXGyreTermesX-Italic,,3,3
"data from CANDELS, however it appears extended
in the ground-based HSC I-band data, with a PSF uncorrected",8,TeXGyreTermesX-Regular,,106,59
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"77 arcsec. In the spectrum there are again strong emission lines
of high-ionization species including CIV and HeII. In comparison
to the brighter AGN shown in Fig. 5 however, ID520330 shows
stronger and considerably narrower emission lines. We measured
the FWHM of the CIV doublet in all of the spectra shown, both
directly from the smoothed data and through ﬁtting a simple model
of two Gaussians at the doublet wavelengths (constrained to have the
same normalisation and standard-deviation). Both methods produced
consistent results within the errors. The result of this analysis was
that the brighter AGN in our sample show CIV",8,TeXGyreTermesX-Regular,,630,69
𝐹𝑊 𝐻 𝑀,8,NewTXMI,,6,6
,8,txsys,,0,0
"2000–
6000 km",8,TeXGyreTermesX-Regular,,13,7
/,8,txsys,,1,1
"s, as found for the general population of SDSS quasars
for example (e.g. Vanden Berk et al. 2001). In contrast, the faint
source ID520330 shows a signiﬁcantly narrower width of",8,TeXGyreTermesX-Regular,,176,66
𝐹𝑊 𝐻 𝑀,8,NewTXMI,,6,6
=,8,txmiaX,,1,1
1200,8,TeXGyreTermesX-Regular,,4,4
±,8,txsys,,1,1
100 km,8,TeXGyreTermesX-Regular,,6,6
/,8,txsys,,1,1
"s. Similarly, this faint source has the highest rest-
frame equivalent width of CIV amongst the AGN spectra, showing",8,TeXGyreTermesX-Regular,,116,62
𝐸𝑊,8,NewTXMI,,2,2
0,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
150,8,TeXGyreTermesX-Regular,,3,3
±,8,txsys,,1,1
30Å. This is to be compared with,8,TeXGyreTermesX-Regular,,32,32
𝐸𝑊,8,NewTXMI,,2,2
0,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
"20–90Å for
the brighter sources. Emission lines of this width and strength are
characteristic of obscured Type II AGN (e.g. Alexandroﬀ et al. 2013),
where only the narrow line region is observed. The fact that we see
Type II signatures in the faintest source in the rest-frame UV is also
to be expected, as the bright continuum from the AGN is obscured
in this case. Thus for this source we are observing predominantly the
host galaxy continuum, with the addition of AGN emission lines.",8,TeXGyreTermesX-Regular,,486,70
4 SEPARATING THE UV LF OF AGN AND LBGS,8,TeXGyreTermesX-Bold,,38,38
"As expected, the brightest sources in our",8,TeXGyreTermesX-Regular,,41,41
𝑧,8,NewTXMI,,1,1
,8,txsys,,0,0
"4 sample appear to
be AGN-dominated in the rest-frame UV, showing a point-source
morphology in the",8,TeXGyreTermesX-Regular,,98,61
HST,8,TeXGyreTermesX-Italic,,3,3
"/ACS imaging and strong quasar features in
the rest-frame UV spectra. Faint-ward of",8,TeXGyreTermesX-Regular,,83,42
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
 −,8,txsys,,2,2
22,8,TeXGyreTermesX-Regular,,2,2
.,8,NewTXMI,,1,1
"5 however,
the sources become extended, with spectra that are dominated by
the light from young stars. In the ‘transition’ regime between these
AGN and SF-dominated objects, we ﬁnd evidence for a mixture
of these two classes in our sample. In this Section we use these
observations to infer the rest-frame UV LF of the two components,",8,TeXGyreTermesX-Regular,,334,68
"with the assumption that the majority of the sources in our sample
can be separated into either an AGN or SF-dominated category. The
existence of a slightly extended source that shows the rest-frame
UV spectrum of an AGN (see Section 3.1) demonstrates that this
assumption will break down depending on how AGN are distributed
in the underlying galaxy population. We discuss this issue further in
Section 6.",8,TeXGyreTermesX-Regular,,406,69
4.1 AGN fraction,8,TeXGyreTermesX-Bold,,16,16
"To separate AGN and galaxies in our sample we deﬁne an AGN frac-
tion (",8,TeXGyreTermesX-Regular,,71,64
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
") as a function of absolute UV magnitude. We ﬁrst deﬁne a
quantitative measure of AGN-dominated sources from the",8,TeXGyreTermesX-Regular,,112,57
𝐼,8,NewTXMI,,1,1
814,7,TeXGyreTermesX-Regular,,3,3
"-band
high-resolution images by assigning objects with a",8,TeXGyreTermesX-Regular,,56,50
𝑟,8,NewTXMI,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
<,8,NewTXMI,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"1 arcsec
as AGN. In addition, we determined a comparison",8,TeXGyreTermesX-Regular,,56,47
𝑓,8,NewTXMI,,1,1
AGN,7,TeXGyreTermesX-Regular,,3,3
"from the
visual morphology of the brightest sources. Despite this being more
subjective than a size cut we found very close agreement between",8,TeXGyreTermesX-Regular,,141,67
these two measures. As a ﬁnal check we also used GALFIT to ﬁt,8,TeXGyreTermesX-Regular,,61,61
"24
23
22
21",7,DejaVuSans,,11,2
M,7,DejaVuSans-Oblique,,1,1
UV,5,DejaVuSans,,2,2
"/mag
0.0
0.5
1.0
1.5
2.0",7,DejaVuSans,,24,4
r,3,DejaVuSans-Oblique,,1,1
1,3,DejaVuSans,,1,1
/,1,DejaVuSans,,1,1
2,3,DejaVuSans,,1,1
/,2,DejaVuSans,,1,1
k,4,DejaVuSans,,1,1
p,4,DejaVuSans,,1,1
c,4,DejaVuSans,,1,1
Fit to,6,DejaVuSans,,6,6
M,6,DejaVuSans-Oblique,,1,1
UV,4,DejaVuSans,,2,2
">22.5
Huang+13
Curtis-Lake+16",6,DejaVuSans,,29,14
SF to AGN transition at z,11,TeXGyreTermesX-Italic,,25,25
,11,txsys,,0,0
4,11,TeXGyreTermesX-Italic,,1,1
7,11,TeXGyreTermesX-Regular,,1,1
Figure 5.,7,TeXGyreTermesX-Bold,,9,9
A compilation of rest-frame UV spectra of the brightest sources in the,7,TeXGyreTermesX-Regular,,70,70
𝑧,7,NewTXMI7,,1,1
,7,txsys,,0,0
"4 sample. The spectra have been shifted into the rest-frame according to
the spectroscopic redshift provided by each survey, and are ordered by absolute UV magnitude with the brightest source at the top left. The raw data is shown as
the coloured background and a box-car ﬁltered spectrum in shown in black. Each spectrum (which was originally in units of erg",7,TeXGyreTermesX-Regular,,359,160
/,7,txsys,,1,1
s,7,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
"Å) was normalised to a peak
ﬂux of 1.0, and has been presented oﬀset in the vertical direction for clarity. On the left of each spectrum is a label presenting the ID number and the absolute
UV magnitude of the object. On the right of each spectrum is the name of the survey which obtained the data. We label common high-ionization emission lines
with vertical dashed lines.",7,TeXGyreTermesX-Regular,,373,161
Figure 6.,7,TeXGyreTermesX-Bold,,9,9
The spectrum of the faintest AGN we have identiﬁed in our,7,TeXGyreTermesX-Regular,,57,57
𝑧,7,NewTXMI7,,1,1
,7,txsys,,0,0
"4
sample when cross-matched to publicly available spectra. The data is dis-
played as in Fig. 5. This source was found within the XMM-LSS ﬁeld and
has a spectrum from the VANDELS survey. It is the only source we ﬁnd with
AGN features faintward of",7,TeXGyreTermesX-Regular,,246,73
𝑀,7,NewTXMI7,,1,1
UV,6,TeXGyreTermesX-Regular,,2,2
=,7,txmiaX,,1,1
−,7,txsys,,1,1
22,7,TeXGyreTermesX-Regular,,2,2
.,7,NewTXMI7,,1,1
4.,7,TeXGyreTermesX-Regular,,2,2
the stacked images in each,8,TeXGyreTermesX-Regular,,26,26
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
"bin. We used a two component
model consisting of a point-source and a Sérsic proﬁle (with a ﬁxed
index of",8,TeXGyreTermesX-Regular,,105,67
𝑛,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"1). Reassuringly the AGN fraction of each stack, as
deﬁned by the ratio of the ﬂux in the point-source compared to the",8,TeXGyreTermesX-Regular,,118,66
"total ﬂux, agreed very well with the size cut. Hence we are conﬁdent",8,TeXGyreTermesX-Regular,,68,68
"that the derived AGN fraction from the source morphology does not
depend signiﬁcantly on the method used to derive it. Faint-ward of",8,TeXGyreTermesX-Regular,,132,66
𝑀,8,NewTXMI,,1,1
UV,7,TeXGyreTermesX-Regular,,2,2
=,8,txmiaX,,1,1
−,8,txsys,,1,1
"22, the smaller mean sizes of galaxies coupled with the
scatter in the galaxy size-luminosity relation makes it more chal-
lenging to separate compact galaxies from point-sources using a size
criterion. Hence we do not present measurements of the morphology-
based",8,TeXGyreTermesX-Regular,,264,68
